"gage_id"	"nws_id"	"agency"	"station_name"	"domain"	"nwm_v3_calibration"	"headwater_calibration"
"06430850"	"LSLS2"	"USGS"	"LITTLE SPEARFISH CREEK NEAR LEAD, SD"	"CONUS"	"true"	"true"
"06431500"	"SFHS2"	"USGS"	"SPEARFISH CREEK AT SPEARFISH,SD"	"CONUS"	"true"	"true"
"06422500"	"BNNS2"	"USGS"	"BOXELDER CREEK NEAR NEMO,SD"	"CONUS"	"true"	"true"
"06440200"	"CTTS2"	"USGS"	"SOUTH FORK BAD RIVER NEAR COTTONWOOD,SD"	"CONUS"	"true"	"true"
"06441500"	"FTPS2"	"USGS"	"BAD RIVER NEAR FORT PIERRE,SD"	"CONUS"	"true"	"true"
"06446500"	"IRRS2"	"USGS"	"WHITE RIVER NEAR INTERIOR,SD"	"CONUS"	"true"	"true"
"06447500"	"LITS2"	"USGS"	"LITTLE WHITE RIVER NEAR MARTIN,SD"	"CONUS"	"true"	"true"
"06437020"	"GLNS2"	"USGS"	"BEAR BUTTE CREEK NEAR DEADWOOD, SD"	"CONUS"	"true"	"true"
"06464500"	"WEWS2"	"USGS"	"KEYA PAHA RIVER AT WEWELA,SD"	"CONUS"	"true"	"true"
"06466500"	"NBZN1"	"USGS"	"Bazile Creek near Niobrara, Nebr."	"CONUS"	"true"	"true"
"06468170"	"GCEN8"	"USGS"	"JAMES RIVER NR GRACE CITY, ND"	"CONUS"	"true"	"true"
"06469400"	"PGEN8"	"USGS"	"PIPESTEM CREEK NEAR PINGREE, ND"	"CONUS"	"false"	"true"
"06470800"	"BCKN8"	"USGS"	"BEAR CREEK NEAR OAKES, ND"	"CONUS"	"true"	"true"
"06453600"	"VERN1"	"USGS"	"Ponca Creek at Verdel, Nebr."	"CONUS"	"true"	"true"
"06477500"	"MTVS2"	"USGS"	"FIRESTEEL CREEK NEAR MOUNT VERNON,SD"	"CONUS"	"true"	"true"
"06478690"	"PKRS2"	"USGS"	"WEST FORK VERMILLION RIVER NEAR PARKER,SD"	"CONUS"	"true"	"true"
"06479215"	"FLOS2"	"USGS"	"BIG SIOUX RIVER NEAR FLORENCE,SD"	"CONUS"	"true"	"true"
"06479438"	"WTRS2"	"USGS"	"BIG SIOUX RIVER NEAR WATERTOWN,SD"	"CONUS"	"true"	"true"
"06482610"	"COSS2"	"USGS"	"SPLIT ROCK CREEK AT CORSON,SD"	"CONUS"	"true"	"true"
"06601000"	"HMRN1"	"USGS"	"Omaha Creek at Homer, Nebr."	"CONUS"	"true"	"true"
"06607200"	"MAPI4"	"USGS"	"Maple River at Mapleton, IA"	"CONUS"	"true"	"true"
"06608500"	"PSGI4"	"USGS"	"Soldier River at Pisgah, IA"	"CONUS"	"true"	"true"
"06620000"	"NGTC2"	"USGS"	"NORTH PLATTE RIVER NEAR NORTHGATE, CO"	"CONUS"	"true"	"true"
"06622700"	"NBCW4"	"USGS"	"NORTH BRUSH CREEK NEAR SARATOGA, WY"	"CONUS"	"true"	"true"
"06625000"	"ECRW4"	"USGS"	"ENCAMPMENT RIVER AT MOUTH, NEAR ENCAMPMENT, WY"	"CONUS"	"true"	"true"
"06708800"	"PLMC2"	"USGS"	"EAST PLUM CR ABV HASKINS GULCH NR CASTLE ROCK, CO"	"CONUS"	"true"	"true"
"06709000"	"LOVC2"	"USGS"	"PLUM CREEK NEAR SEDALIA, CO."	"CONUS"	"true"	"true"
"06710150"	"BDCC2"	"USGS"	"BIG DRY CREEK BELOW C-470 AT HIGHLANDS RANCH, CO"	"CONUS"	"true"	"true"
"06710385"	"BARC2"	"USGS"	"BEAR CREEK ABOVE EVERGREEN, CO"	"CONUS"	"true"	"true"
"06775500"	"DNGN1"	"USGS"	"Middle Loup River at Dunning, Nebr."	"CONUS"	"true"	"true"
"06795500"	"CLBN1"	"USGS"	"Shell Creek near Columbus, Nebr."	"CONUS"	"true"	"true"
"06800000"	"NKRN1"	"USGS"	"Maple Creek near Nickerson, Nebr."	"CONUS"	"true"	"true"
"06803000"	"ROCN1"	"USGS"	"Salt Creek at Roca, Nebr."	"CONUS"	"true"	"true"
"06803510"	"LICN1"	"USGS"	"Little Salt Creek near Lincoln, Nebr."	"CONUS"	"true"	"true"
"06803530"	"CERN1"	"USGS"	"Rock Creek near Ceresco, Nebr."	"CONUS"	"true"	"true"
"06813000"	"FFXM7"	"USGS"	"Tarkio River at Fairfax, MO"	"CONUS"	"true"	"true"
"06814000"	"SNCK1"	"USGS"	"TURKEY C NR SENECA, KS"	"CONUS"	"true"	"true"
"06815000"	"FLLN1"	"USGS"	"Big Nemaha River at Falls City, Nebr."	"CONUS"	"true"	"true"
"06817000"	"ICLI4"	"USGS"	"Nodaway River at Clarinda, IA"	"CONUS"	"true"	"true"
"06819185"	"BDFI4"	"USGS"	"East Fork 102 River at Bedford, IA"	"CONUS"	"true"	"true"
"06821500"	"HAIN1"	"USGS"	"Arikaree River nr Haigler, Nebr."	"CONUS"	"true"	"true"
"06807410"	"HNKI4"	"USGS"	"West Nishnabotna River at Hancock, IA"	"CONUS"	"true"	"true"
"06846500"	"CDBK1"	"USGS"	"BEAVER C AT CEDAR BLUFFS, KS"	"CONUS"	"true"	"true"
"06847900"	"CLNK1"	"USGS"	"PRAIRIE DOG C AB KEITH SEBELIUS LAKE, KS"	"CONUS"	"true"	"true"
"06823500"	"HBCN1"	"USGS"	"Buffalo Creek near Haigler, Nebr."	"CONUS"	"true"	"true"
"06863420"	"RIGK1"	"USGS"	"BIG C NR ELLIS, KS"	"CONUS"	"true"	"true"
"06866900"	"WAAK1"	"USGS"	"SALINE R NR WAKEENEY, KS"	"CONUS"	"true"	"true"
"06868850"	"LINK1"	"USGS"	"SALINE R AT LINCOLN, KS"	"CONUS"	"true"	"true"
"06869950"	"SLNK1"	"USGS"	"MULBERRY C NR SALINA, KS"	"CONUS"	"true"	"true"
"06876700"	"ADAK1"	"USGS"	"SALT C NR ADA, KS"	"CONUS"	"true"	"true"
"06883000"	"DWEN1"	"USGS"	"Little Blue River near Deweese, Nebr."	"CONUS"	"true"	"true"
"06884200"	"WSHK1"	"USGS"	"MILL C AT WASHINGTON, KS"	"CONUS"	"true"	"true"
"06885500"	"FKFK1"	"USGS"	"BLACK VERMILLION R NR FRANKFORT, KS"	"CONUS"	"true"	"true"
"06886500"	"RDPK1"	"USGS"	"FANCY C AT WINKLER, KS"	"CONUS"	"true"	"true"
"06888500"	"PXCK1"	"USGS"	"MILL C NR PAXICO, KS"	"CONUS"	"true"	"true"
"06878000"	"CHPK1"	"USGS"	"CHAPMAN C NR CHAPMAN, KS"	"CONUS"	"true"	"true"
"06890100"	"MSCK1"	"USGS"	"DELAWARE R NR MUSCOTAH, KS"	"CONUS"	"true"	"true"
"06889200"	"DELK1"	"USGS"	"SOLDIER C NR DELIA, KS"	"CONUS"	"true"	"true"
"06895000"	"RICM7"	"USGS"	"Crooked River near Richmond, MO"	"CONUS"	"true"	"true"
"06898000"	"DVSI4"	"USGS"	"Thompson River at Davis City, IA"	"CONUS"	"true"	"true"
"06893500"	"KCCM7"	"USGS"	"Blue River at Kansas City, MO"	"CONUS"	"true"	"true"
"06903400"	"CHTI4"	"USGS"	"Chariton River near Chariton, IA"	"CONUS"	"true"	"true"
"06903700"	"PRMI4"	"USGS"	"South Fork Chariton River near Promise City, IA"	"CONUS"	"true"	"true"
"06906150"	"ATLM7"	"USGS"	"Long Branch Creek near Atlanta, MO"	"CONUS"	"true"	"true"
"06906800"	"OTTM7"	"USGS"	"Lamine River near Otterville, MO"	"CONUS"	"true"	"true"
"06907700"	"VLYM7"	"USGS"	"Blackwater River at Valley City, MO"	"CONUS"	"true"	"true"
"06909500"	"FYTM7"	"USGS"	"Moniteau Creek near Fayette, MO"	"CONUS"	"true"	"true"
"06910230"	"TGRM7"	"USGS"	"Hinkson Creek at Columbia, MO"	"CONUS"	"true"	"true"
"06910750"	"JCMM7"	"USGS"	"Moreau River near Jefferson City, MO"	"CONUS"	"true"	"true"
"06910800"	"RDNK1"	"USGS"	"MARAIS DES CYGNES R NR READING, KS"	"CONUS"	"true"	"true"
"06911490"	"LNDK1"	"USGS"	"SALT C AT LYNDON, KS"	"CONUS"	"true"	"true"
"06911900"	"BRGK1"	"USGS"	"DRAGOON C NR BURLINGAME, KS"	"CONUS"	"true"	"true"
"06899700"	"BRYM7"	"USGS"	"Shoal Creek near Braymer, MO"	"CONUS"	"true"	"true"
"06917000"	"FTNK1"	"USGS"	"L OSAGE R AT FULTON, KS"	"CONUS"	"true"	"true"
"06918460"	"GFZM7"	"USGS"	"Turnback Creek above Greenfield, MO"	"CONUS"	"true"	"true"
"06919500"	"PVUM7"	"USGS"	"Cedar Creek near Pleasant View, MO"	"CONUS"	"true"	"true"
"06921070"	"POKM7"	"USGS"	"Pomme de Terre River near Polk, MO"	"CONUS"	"true"	"true"
"06921200"	"PLKM7"	"USGS"	"Lindley Creek near Polk, MO"	"CONUS"	"true"	"true"
"06914000"	"GRTK1"	"USGS"	"POTTAWATOMIE C NR GARNETT, KS"	"CONUS"	"true"	"true"
"06930000"	"PINM7"	"USGS"	"Big Piney River near Big Piney, MO"	"CONUS"	"true"	"true"
"06932000"	"NEWM7"	"USGS"	"Little Piney Creek at Newburg, MO"	"CONUS"	"true"	"true"
"07001985"		"USGS"	"Watkins Creek at Bellefontaine Neighbors, MO"	"CONUS"	"true"	"true"
"07010350"	"CSNM7"	"USGS"	"Meramec River at Cook Station, MO"	"CONUS"	"true"	"true"
"07014000"	"HZHM7"	"USGS"	"Huzzah Creek near Steelville, MO"	"CONUS"	"true"	"true"
"07021000"	"ZCRM7"	"USGS"	"Castor River at Zalma, MO"	"CONUS"	"true"	"true"
"07030392"	"LGRT1"	"USGS"	"WOLF RIVER AT LAGRANGE, TN"	"CONUS"	"true"	"true"
"07030500"	"ROST1"	"USGS"	"WOLF RIVER AT ROSSVILLE, TN"	"CONUS"	"true"	"true"
"07037500"	"PAZM7"	"USGS"	"St. Francis River near Patterson, MO"	"CONUS"	"true"	"true"
"07048550"	"FYFA4"	"USGS"	"West Fork White River east of Fayetteville, AR"	"CONUS"	"true"	"true"
"07049000"	"HDGA4"	"USGS"	"War Eagle Creek near Hindsville, AR"	"CONUS"	"true"	"true"
"07050152"	"RRSM7"	"USGS"	"Roaring River at Roaring River State Park"	"CONUS"	"true"	"true"
"07050500"	"BRYA4"	"USGS"	"Kings River near Berryville, AR"	"CONUS"	"true"	"true"
"07050700"	"SGFM7"	"USGS"	"James River near Springfield, MO"	"CONUS"	"true"	"true"
"07053250"	"OAKA4"	"USGS"	"Yocum Creek near Oak Grove, AR"	"CONUS"	"true"	"true"
"07053810"	"BBCM7"	"USGS"	"Bull Creek near Walnut Shade, MO"	"CONUS"	"true"	"true"
"07055646"	"BOXA4"	"USGS"	"Buffalo River near Boxley, AR"	"CONUS"	"true"	"true"
"07055875"	"RCKA4"	"USGS"	"Richland Creek near Witts Spring, AR"	"CONUS"	"true"	"true"
"07056515"	"SILA4"	"USGS"	"Bear Creek near Silver Hill, AR"	"CONUS"	"true"	"true"
"07057500"		"USGS"	"North Fork River near Tecumseh, MO"	"CONUS"	"true"	"true"
"07060710"	"FSXA4"	"USGS"	"North Sylamore Creek near Fifty Six, AR"	"CONUS"	"true"	"true"
"07065200"	"JKFM7"	"USGS"	"Jacks Fork near Mountain View, MO"	"CONUS"	"true"	"true"
"07071500"	"EPGM7"	"USGS"	"Eleven Point River near Bardley, MO"	"CONUS"	"true"	"true"
"07072000"	"RVSA4"	"USGS"	"Eleven Point River near Ravenden Springs, AR"	"CONUS"	"true"	"true"
"07075000"	"SRGA4"	"USGS"	"Middle Fork of Little Red River at Shirley, AR"	"CONUS"	"true"	"true"
"07064440"	"MSPM7"	"USGS"	"Current River at Montauk State Park, MO"	"CONUS"	"true"	"true"
"07083000"	"HCMC2"	"USGS"	"HALFMOON CREEK NEAR MALTA, CO"	"CONUS"	"true"	"true"
"07103780"	"MCNC2"	"USGS"	"MONUMENT C AB N.GATE BLVD AT USAF ACADEMY, CO."	"CONUS"	"true"	"true"
"07105490"	"EVAC2"	"USGS"	"CHEYENNE CREEK AT EVANS AVE AT COLORADO SPRINGS,CO"	"CONUS"	"true"	"true"
"07103700"	"CSNC2"	"USGS"	"FOUNTAIN CREEK NEAR COLORADO SPRINGS, CO."	"CONUS"	"false"	"true"
"07126200"	"VBMC2"	"USGS"	"VAN BREMER ARROYO NEAR MODEL, CO"	"CONUS"	"true"	"true"
"07126300"	"THTC2"	"USGS"	"PURGATOIRE RIVER NEAR THATCHER, CO."	"CONUS"	"true"	"true"
"07142300"	"MACK1"	"USGS"	"RATTLESNAKE C NR MACKSVILLE, KS"	"CONUS"	"true"	"true"
"07145700"	"WELK1"	"USGS"	"SLATE C AT WELLINGTON, KS"	"CONUS"	"true"	"true"
"07157500"	"ENWK1"	"USGS"	"CROOKED C NR ENGLEWOOD, KS"	"CONUS"	"true"	"true"
"07160500"	"LVLO2"	"USGS"	"Skeleton Creek near Lovell, OK"	"CONUS"	"true"	"true"
"07164600"	"TJOO2"	"USGS"	"Joe Creek at 61st St at Tulsa, OK"	"CONUS"	"true"	"true"
"07165562"	"THCO2"	"USGS"	"Haikey Creek at 101st St South at Tulsa, OK"	"CONUS"	"true"	"true"
"07167500"	"CMXK1"	"USGS"	"OTTER C AT CLIMAX, KS"	"CONUS"	"true"	"true"
"07151500"	"CBNK1"	"USGS"	"CHIKASKIA R NR CORBIN, KS"	"CONUS"	"true"	"true"
"07180500"	"CDPK1"	"USGS"	"CEDAR C NR CEDAR POINT, KS"	"CONUS"	"true"	"true"
"07184000"	"MCNK1"	"USGS"	"LIGHTNING C NR MCCUNE, KS"	"CONUS"	"true"	"true"
"07185090"	"CMCO2"	"USGS"	"Tar Creek near Commerce, OK"	"CONUS"	"true"	"true"
"07185910"	"NFSM7"	"USGS"	"North Fork Spring River near Purcell, MO"	"CONUS"	"true"	"true"
"07188653"	"BSGM7"	"USGS"	"Big Sugar Creek near Powell, MO"	"CONUS"	"true"	"true"
"07189100"	"BCCM7"	"USGS"	"Buffalo Creek at Tiff City, MO"	"CONUS"	"true"	"true"
"07195800"	"SPRA4"	"USGS"	"Flint Creek at Springtown, AR"	"CONUS"	"true"	"true"
"07196900"	"DMLA4"	"USGS"	"Baron Fork at Dutch Mills, AR"	"CONUS"	"true"	"true"
"07197360"	"BCCO2"	"USGS"	"Caney Creek near Barber, OK"	"CONUS"	"true"	"true"
"07191222"	"JBCO2"	"USGS"	"Beaty Creek near Jay, OK"	"CONUS"	"true"	"true"
"07208500"	"CRCN5"	"USGS"	"RAYADO CREEK NEAR CIMARRON, NM"	"CONUS"	"true"	"true"
"07226500"	"LOGN5"	"USGS"	"UTE CREEK NEAR LOGAN, NM"	"CONUS"	"true"	"true"
"07233500"	"SPMT2"	"USGS"	"Palo Duro Ck nr Spearman, TX"	"CONUS"	"true"	"true"
"07241780"	"SSQO2"	"USGS"	"Squirrel Creek at Shawnee, OK"	"CONUS"	"true"	"true"
"07249400"	"HJFA4"	"USGS"	"James Fork near Hackett, AR"	"CONUS"	"true"	"true"
"07249800"	"SHRO2"	"USGS"	"Lee Creek at Short, OK"	"CONUS"	"true"	"true"
"07249920"	"LLCO2"	"USGS"	"Little Lee Creek near Nicut, OK"	"CONUS"	"true"	"true"
"07250935"	"JOCA4"	"USGS"	"Jones Creek at Winfrey, AR"	"CONUS"	"true"	"true"
"07250974"	"JKCA4"	"USGS"	"Jack Creek near Winfrey, AR"	"CONUS"	"true"	"true"
"07252000"	"MLBA4"	"USGS"	"Mulberry River near Mulberry, AR"	"CONUS"	"true"	"true"
"07257006"	"DVRA4"	"USGS"	"Big Piney Creek at Highway 164 near Dover, AR"	"CONUS"	"true"	"true"
"07260000"	"WLTA4"	"USGS"	"Dutch Creek at Waltreak, AR"	"CONUS"	"true"	"true"
"07261000"	"GUYA4"	"USGS"	"Cadron Creek near Guy, AR"	"CONUS"	"true"	"true"
"072632962"	"BCMA4"	"USGS"	"Bringle Creek at Martindale, AR"	"CONUS"	"true"	"true"
"07274000"		"USGS"	"YOCONA RIVER NR OXFORD, MS"	"CONUS"	"true"	"true"
"07283000"		"USGS"	"SKUNA RIVER AT BRUCE, MS"	"CONUS"	"true"	"true"
"07288280"	"MRGM6"	"USGS"	"BIG SUNFLOWER RIVER NR MERIGOLD, MS"	"CONUS"	"true"	"true"
"07291000"	"EDDM6"	"USGS"	"HOMOCHITTO RIVER AT EDDICETON, MS"	"CONUS"	"true"	"true"
"07301410"	"KTNT2"	"USGS"	"Sweetwater Ck nr Kelton, TX"	"CONUS"	"true"	"true"
"07303400"	"CRLO2"	"USGS"	"Elm Fork of North Fork Red River nr Carl, OK"	"CONUS"	"true"	"true"
"07311500"	"RNDO2"	"USGS"	"Deep Red Creek near Randlett, OK"	"CONUS"	"true"	"true"
"07311800"	"BENT2"	"USGS"	"S Wichita Rv nr Benjamin, TX"	"CONUS"	"true"	"true"
"07299670"	"QGCT2"	"USGS"	"Groesbeck Ck at SH 6 nr Quanah, TX"	"CONUS"	"true"	"true"
"07315200"	"HTWT2"	"USGS"	"E Fk Little Wichita Rv nr Henrietta, TX"	"CONUS"	"true"	"true"
"07315700"	"CORO2"	"USGS"	"Mud Creek near Courtney, OK"	"CONUS"	"true"	"true"
"07331300"	"RPCO2"	"USGS"	"Pennington Creek near Reagan, OK"	"CONUS"	"true"	"true"
"07335700"	"BCDO2"	"USGS"	"Kiamichi River near Big Cedar, OK"	"CONUS"	"true"	"true"
"07342500"	"COPT2"	"USGS"	"S Sulphur Rv nr Cooper, TX"	"CONUS"	"true"	"true"
"07346045"	"JEFT2"	"USGS"	"Black Cypress Bayou at Jefferson, TX"	"CONUS"	"true"	"true"
"07340300"	"VVRA4"	"USGS"	"Cossatot River near Vandervoort, AR"	"CONUS"	"true"	"true"
"07351500"	"KEIL1"	"USGS"	"Cypress Bayou near Keithville, LA"	"CONUS"	"true"	"true"
"07348700"	"SPHL1"	"USGS"	"Bayou Dorcheat near Springhill, LA"	"CONUS"	"true"	"true"
"07359610"	"CDDA4"	"USGS"	"Caddo River near Caddo Gap, AR"	"CONUS"	"true"	"true"
"07360200"	"LANA4"	"USGS"	"Little Missouri River near Langley, AR"	"CONUS"	"true"	"true"
"07362100"	"SMKA4"	"USGS"	"Smackover Creek near Smackover, AR"	"CONUS"	"true"	"true"
"07362587"	"RFMA4"	"USGS"	"Alum Fork Saline River near Reform, AR"	"CONUS"	"true"	"true"
"07366200"	"LILL1"	"USGS"	"Little Corney Bayou near Lillie, LA"	"CONUS"	"true"	"true"
"07375000"	"FLSL1"	"USGS"	"Tchefuncte River near Folsom, LA"	"CONUS"	"true"	"true"
"07375800"	"LPOL1"	"USGS"	"Tickfaw River at Liverpool, LA"	"CONUS"	"true"	"true"
"07376500"	"NRBL1"	"USGS"	"Natalbany River at Baptist, LA"	"CONUS"	"true"	"true"
"07373000"	"POLL1"	"USGS"	"Big Creek at Pollock, LA"	"CONUS"	"true"	"true"
"07378000"	"CMTL1"	"USGS"	"Comite River near Comite, LA"	"CONUS"	"true"	"true"
"08010000"	"BDCL1"	"USGS"	"Bayou Des Cannes near Eunice, LA"	"CONUS"	"true"	"true"
"08013000"	"GLML1"	"USGS"	"Calcasieu River nr Glenmora, LA"	"CONUS"	"true"	"true"
"08014500"	"MTTL1"	"USGS"	"Ouiska Chitto Creek Near Oberlin, LA"	"CONUS"	"true"	"true"
"08017300"	"QLAT2"	"USGS"	"S Fk Sabine Rv nr Quinlan, TX"	"CONUS"	"true"	"true"
"08023080"	"SBGL1"	"USGS"	"Bayou Grand Cane near Stanley, LA"	"CONUS"	"true"	"true"
"08023400"	"BNSL1"	"USGS"	"Bayou San Patricio near Benson, LA"	"CONUS"	"true"	"true"
"08025500"	"BTOL1"	"USGS"	"Bayou Toro near Toro, LA"	"CONUS"	"true"	"true"
"08029500"	"NCCT2"	"USGS"	"Big Cow Ck nr Newton, TX"	"CONUS"	"true"	"true"
"08031000"	"MCVT2"	"USGS"	"Cow Bayou nr Mauriceville, TX"	"CONUS"	"true"	"true"
"08020700"	"KLGT2"	"USGS"	"Rabbit Ck at Kilgore, TX"	"CONUS"	"false"	"true"
"08041500"	"KOUT2"	"USGS"	"Village Ck nr Kountze, TX"	"CONUS"	"true"	"true"
"08041700"	"SOLT2"	"USGS"	"Pine Island Bayou nr Sour Lake, TX"	"CONUS"	"true"	"true"
"08047500"	"FWHT2"	"USGS"	"Clear Fk Trinity Rv at Ft Worth, TX"	"CONUS"	"true"	"true"
"08049700"	"MNFT2"	"USGS"	"Walnut Ck nr Mansfield, TX"	"CONUS"	"true"	"true"
"08050800"	"CNVT2"	"USGS"	"Timber Ck nr Collinsville, TX"	"CONUS"	"true"	"true"
"08050840"	"CVET2"	"USGS"	"Range Ck nr Collinsville, TX"	"CONUS"	"true"	"true"
"08053500"	"DCJT2"	"USGS"	"Denton Ck nr Justin, TX"	"CONUS"	"true"	"true"
"08057200"	"DWRT2"	"USGS"	"White Rk Ck at Greenville Ave, Dallas, TX"	"CONUS"	"true"	"true"
"08064100"	"RCET2"	"USGS"	"Chambers Ck nr Rice, TX"	"CONUS"	"true"	"true"
"08065200"	"UKOT2"	"USGS"	"Upper Keechi Ck nr Oakwood, TX"	"CONUS"	"true"	"true"
"08066200"	"LIVT2"	"USGS"	"Long King Ck at Livingston, TX"	"CONUS"	"true"	"true"
"08066300"	"RYET2"	"USGS"	"Menard Ck nr Rye, TX"	"CONUS"	"true"	"true"
"08068780"	"CYRT2"	"USGS"	"Little Cypress Ck nr Cypress, TX"	"CONUS"	"true"	"true"
"08070000"	"CLDT2"	"USGS"	"E Fk San Jacinto Rv nr Cleveland, TX"	"CONUS"	"true"	"true"
"08070500"	"SDAT2"	"USGS"	"Caney Ck nr Splendora, TX"	"CONUS"	"true"	"true"
"08068325"	"LWCT2"	"USGS"	"Willow Ck nr Tomball, TX"	"CONUS"	"true"	"true"
"08075000"	"HBMT2"	"USGS"	"Brays Bayou at Houston, TX"	"CONUS"	"true"	"true"
"08082700"	"MCMT2"	"USGS"	"Millers Ck nr Munday, TX"	"CONUS"	"true"	"true"
"08086212"	"ABAT2"	"USGS"	"Hubbard Ck bl Albany, TX"	"CONUS"	"true"	"true"
"08079600"	"JTBT2"	"USGS"	"DMF Brazos Rv at Justiceburg, TX"	"CONUS"	"true"	"true"
"08095300"	"MCGT2"	"USGS"	"Middle Bosque Rv nr McGregor, TX"	"CONUS"	"true"	"true"
"08099300"	"DSBT2"	"USGS"	"Sabana Rv nr De Leon, TX"	"CONUS"	"true"	"true"
"08101000"	"PICT2"	"USGS"	"Cowhouse Ck at Pidcoke, TX"	"CONUS"	"true"	"true"
"08104900"	"GETT2"	"USGS"	"S Fk San Gabriel Rv at Georgetown, TX"	"CONUS"	"true"	"true"
"08109700"	"DMYT2"	"USGS"	"Middle Yegua Ck nr Dime Box, TX"	"CONUS"	"true"	"true"
"08103900"	"BSJT2"	"USGS"	"S Fk Rocky Ck nr Briggs, TX"	"CONUS"	"true"	"true"
"08130700"	"SPZT2"	"USGS"	"Spring Ck abv Twin Buttes Res nr San Angelo, TX"	"CONUS"	"true"	"true"
"08131400"	"SGOT2"	"USGS"	"Pecan Ck nr San Angelo, TX"	"CONUS"	"true"	"true"
"08133250"	"SLRT2"	"USGS"	"N Concho Rv abv Sterling City, TX"	"CONUS"	"true"	"true"
"08144500"	"MNRT2"	"USGS"	"San Saba Rv at Menard, TX"	"CONUS"	"true"	"true"
"08150800"	"MBCT2"	"USGS"	"Beaver Ck nr Mason, TX"	"CONUS"	"true"	"true"
"08128400"	"TKST2"	"USGS"	"Middle Concho Rv abv Tankersley, TX"	"CONUS"	"true"	"true"
"08158700"	"DRWT2"	"USGS"	"Onion Ck nr Driftwood, TX"	"CONUS"	"true"	"true"
"08158810"	"BCDT2"	"USGS"	"Bear Ck bl FM 1826 nr Driftwood, TX"	"CONUS"	"true"	"true"
"08158860"	"SLHT2"	"USGS"	"Slaughter Ck at FM 2304 nr Austin, TX"	"CONUS"	"true"	"true"
"08152900"	"FRBT2"	"USGS"	"Pedernales Rv nr Fredericksburg, TX"	"CONUS"	"true"	"true"
"08154700"	"ABUT2"	"USGS"	"Bull Ck at Loop 360 nr Austin, TX"	"CONUS"	"true"	"true"
"08155200"	"OHBT2"	"USGS"	"Barton Ck at SH 71 nr Oak Hill, TX"	"CONUS"	"true"	"true"
"08164000"	"EDNT2"	"USGS"	"Lavaca Rv nr Edna, TX"	"CONUS"	"true"	"true"
"08164300"	"SBMT2"	"USGS"	"Navidad Rv nr Hallettsville, TX"	"CONUS"	"true"	"true"
"08164600"	"NGCT2"	"USGS"	"Garcitas Ck nr Inez, TX"	"CONUS"	"true"	"true"
"08165300"	"HNFT2"	"USGS"	"N Fk Guadalupe Rv nr Hunt, TX"	"CONUS"	"true"	"true"
"08165500"	"HNTT2"	"USGS"	"Guadalupe Rv at Hunt, TX"	"CONUS"	"true"	"true"
"08166000"	"JCIT2"	"USGS"	"Johnson Ck nr Ingram, TX"	"CONUS"	"true"	"true"
"08171290"	"HFXT2"	"USGS"	"Blanco Rv at Halifax Rch nr Kyle, TX"	"CONUS"	"true"	"true"
"08175000"	"WHOT2"	"USGS"	"Sandies Ck nr Westhoff, TX"	"CONUS"	"true"	"true"
"08178880"	"BDAT2"	"USGS"	"Medina Rv at Bandera, TX"	"CONUS"	"true"	"true"
"08176900"	"SCDT2"	"USGS"	"Coleto Ck at Arnold Rd Crsg nr Schroeder, TX"	"CONUS"	"true"	"true"
"08177300"	"PEDT2"	"USGS"	"Perdido Ck at FM 622 nr Fannin, TX"	"CONUS"	"true"	"true"
"08186500"	"RUGT2"	"USGS"	"Ecleto Ck nr Runge, TX"	"CONUS"	"true"	"true"
"08189200"	"RCCT2"	"USGS"	"Copano Ck nr Refugio, TX"	"CONUS"	"true"	"true"
"08189300"	"MIOT2"	"USGS"	"Medio Ck nr Beeville, TX"	"CONUS"	"true"	"true"
"08190000"	"UVAT2"	"USGS"	"Nueces Rv at Laguna, TX"	"CONUS"	"true"	"true"
"08190500"	"BTVT2"	"USGS"	"W Nueces Rv nr Brackettville, TX"	"CONUS"	"true"	"true"
"08194200"	"FRRT2"	"USGS"	"San Casimiro Ck nr Freer, TX"	"CONUS"	"true"	"true"
"08198000"	"SALT2"	"USGS"	"Sabinal Rv nr Sabinal, TX"	"CONUS"	"true"	"true"
"08200000"	"TPHT2"	"USGS"	"Hondo Ck nr Tarpley, TX"	"CONUS"	"true"	"true"
"08201500"	"SSMT2"	"USGS"	"Seco Ck at Miller Rh nr Utopia, TX"	"CONUS"	"true"	"true"
"08212400"	"FAFT2"	"USGS"	"Los Olmos Ck nr Falfurrias, TX"	"CONUS"	"true"	"true"
"08195000"	"CNCT2"	"USGS"	"Frio Rv at Concan, TX"	"CONUS"	"true"	"true"
"08196000"	"RWDT2"	"USGS"	"Dry Frio Rv nr Reagan Wells, TX"	"CONUS"	"true"	"true"
"08267500"	"VADN5"	"USGS"	"RIO HONDO NEAR VALDEZ, NM"	"CONUS"	"true"	"true"
"08271000"	"RLAN5"	"USGS"	"RIO LUCERO NEAR ARROYO SECO, NM"	"CONUS"	"true"	"true"
"08277470"	"RPPN5"	"USGS"	"RIO PUEBLO NR PENASCO, NM"	"CONUS"	"true"	"true"
"08315480"	"SFAN5"	"USGS"	"SANTA FE RIVER ABOVE MCCLURE RES, NR SANTA FE, NM"	"CONUS"	"true"	"true"
"08302500"	"TSQN5"	"USGS"	"TESUQUE CREEK ABOVE DIVERSIONS NEAR SANTA FE, NM"	"CONUS"	"true"	"true"
"08340500"		"USGS"	"ARROYO CHICO NR GUADALUPE, NM"	"CONUS"	"true"	"true"
